Mã,Tên công ty,Sàn,Ngành ICB - cấp 1,Năm,Liquidity_Score,Leverage_Score,Efficiency_Score,Size_Score,Profitability_Score
TDH,Thủ Đức House,HOSE,Tài chính,2022,-0.48815528935686126,0.8440063966479605,-0.03257379563816582,-1.0306869104797542,-0.21415186394651728
TDH,Thủ Đức House,HOSE,Tài chính,2023,-0.247401019223379,0.29540898428688606,0.425927903999064,-1.0127625338835886,-1.5898263100237047
TDH,Thủ Đức House,HOSE,Tài chính,2024,-0.2180706499427251,1.7016387765433867,-0.08136888472343884,-1.4848465652581284,-5.354685646313598
TDM,Nước Thủ Dầu Một,HOSE,Tiện ích Cộng đồng,2020,-0.5642682966617186,-0.3223294804793173,,-0.34550447653757294,0.5363857198282717
TDM,Nước Thủ Dầu Một,HOSE,Tiện ích Cộng đồng,2021,-0.4581196671866669,-0.6218490232571093,-0.33574104461268983,-0.39216724196266384,1.3731767986766172
TDM,Nước Thủ Dầu Một,HOSE,Tiện ích Cộng đồng,2022,-0.5430234967975996,-0.5145829276684583,-0.27820126616449836,-0.4191154116013847,0.2481769403480515
TDM,Nước Thủ Dầu Một,HOSE,Tiện ích Cộng đồng,2023,-0.5006440752133944,-0.31041169341824715,-0.11881442343127134,-0.36834537003282736,0.7972609425310591
TDM,Nước Thủ Dầu Một,HOSE,Tiện ích Cộng đồng,2024,0.19408989578326033,-0.41748837657543914,-0.2815275194892483,-0.2774104092375175,0.28104525193797925
TDP,Công ty Thuận Đức,HOSE,Công nghiệp,2020,-0.5826265465654941,0.3098571904992824,,0.2278538968005414,-0.009330106181809933
TDP,Công ty Thuận Đức,HOSE,Công nghiệp,2021,-0.33787838571435036,0.8861973848541967,-0.01217904820567393,0.48663196858731017,-0.12364284828622067
TDP,Công ty Thuận Đức,HOSE,Công nghiệp,2022,-0.3989846074744365,0.18076070513167053,-0.0005103365822721785,0.5884915551685845,-0.11506272750150542
TDP,Công ty Thuận Đức,HOSE,Công nghiệp,2023,-0.44752614382588796,0.8823425119126497,0.1938903597810211,0.6843755034235559,-0.4713895011107141
TDP,Công ty Thuận Đức,HOSE,Công nghiệp,2024,-0.4808149889414873,0.5439511055917234,0.15309322578680573,0.6553872233442708,-0.11468258220827476
TDW,Cấp nước Thủ Đức,HOSE,Tiện ích Cộng đồng,2020,-0.29214635454849586,0.269075186680942,,-0.6307844553413036,0.2779112789644785
TDW,Cấp nước Thủ Đức,HOSE,Tiện ích Cộng đồng,2021,-0.17360093926399553,-0.19264877205772532,1.241632019977616,-0.7324069214252261,0.8827070433722438
TDW,Cấp nước Thủ Đức,HOSE,Tiện ích Cộng đồng,2022,-0.04658241512212413,-0.17239353185896,0.9103314562938043,-0.692278491745176,-0.14905048489882616
TDW,Cấp nước Thủ Đức,HOSE,Tiện ích Cộng đồng,2023,-0.3754507941044322,-0.016576769073787176,0.8787154191350338,-0.6605311076606573,0.22972533834850348
TDW,Cấp nước Thủ Đức,HOSE,Tiện ích Cộng đồng,2024,-0.55142734299342,-0.13317801112935368,0.6390086917467452,-0.5612205806594771,0.2906333956318787
TEG,TECGROUP,HOSE,Tài chính,2020,-0.20886759923101827,-0.42338204782588434,,-1.207308681759499,-0.8888963651000532
TEG,TECGROUP,HOSE,Tài chính,2021,0.0918078042937107,-0.5240355554680928,-0.12313114018965186,-1.0051633642749775,-0.15631282797233798
TEG,TECGROUP,HOSE,Tài chính,2022,0.02426864819428585,-0.4169820088390335,-0.14864058662986965,-1.010562699574805,0.0975917421666792
TEG,TECGROUP,HOSE,Tài chính,2023,-0.14509457449982402,-0.5274880383481997,0.07538936030289185,-0.8044830036430484,0.4512954085859709
TEG,TECGROUP,HOSE,Tài chính,2024,0.28011320341376345,-2.9044635879012417,-0.0427353426632967,-0.7299306375681662,-0.08240482284313265
TGG,The Golden Group,HOSE,Công nghiệp,2020,0.9464222737622082,-0.5154854575515891,,-2.029362819330407,-1.599419069917583
TGG,The Golden Group,HOSE,Công nghiệp,2021,-0.3112696910058738,-0.078254828319261,-0.07850509606787408,-0.3071979455438429,0.7688526932735763
TGG,The Golden Group,HOSE,Công nghiệp,2022,-0.15820094769011003,-0.3544373506566347,0.08449534655941732,-0.6989836259524667,-0.8434763978792615
THG,XD Tiền Giang,HOSE,Công nghiệp,2020,-0.4886748898708057,0.14680901543493782,,0.2200645789408071,0.7711095664197467
THG,XD Tiền Giang,HOSE,Công nghiệp,2021,-0.2491309522418066,0.3364517674592254,-3.953028569372678e-05,0.08091669731569673,0.6032636304036676
THG,XD Tiền Giang,HOSE,Công nghiệp,2022,-0.32052273851059215,0.18779108653413176,-0.03819795506409068,0.14567932567453784,0.24026943885744304
THG,XD Tiền Giang,HOSE,Công nghiệp,2023,-0.36993757729431714,0.22867947158779994,0.09074679439726768,0.16710100173354314,0.27840069240333887
THG,XD Tiền Giang,HOSE,Công nghiệp,2024,-0.4688174019832019,0.21396212274169482,0.030588704823991467,0.19996140121516426,0.28669696487965707
TIP,PT KCN Tín Nghĩa,HOSE,Tài chính,2020,0.07253344957551884,-0.28486176459634904,,-0.9372737352104261,1.681781570160295
TIP,PT KCN Tín Nghĩa,HOSE,Tài chính,2021,1.995645862849355,-0.5263637871278409,-0.03150007339238598,-1.0960771665439362,0.425334834587573
TIP,PT KCN Tín Nghĩa,HOSE,Tài chính,2022,3.5359195448996927,-0.4673498104344037,-0.2655037635901465,-0.8476941627014014,0.32870072097694186
TIP,PT KCN Tín Nghĩa,HOSE,Tài chính,2023,1.4567373161239416,-0.5493116708097785,-0.35982420688777267,-0.8101618391753395,0.8373396103706882
TIP,PT KCN Tín Nghĩa,HOSE,Tài chính,2024,0.08979410216762096,-0.5214145532836799,-0.23424799787591266,-0.8081183822660747,0.4807036915485481
TIX,TANIMEX,HOSE,Tài chính,2020,1.2592758014738623,-0.3520091173384564,,-1.0071945761848302,0.7530428837761635
TIX,TANIMEX,HOSE,Tài chính,2021,1.8301285108266423,-0.5024479787109914,-0.08366071824281415,-0.9991209697205063,0.5789798435184255
TIX,TANIMEX,HOSE,Tài chính,2022,0.6386541100590156,-0.38221897811621636,-0.056773853741858754,-1.0146123367510445,0.7582809091400408
TIX,TANIMEX,HOSE,Tài chính,2023,0.08717424611412021,-0.44135353831547164,0.025944439209170236,-0.905230921459341,0.841486392592346
TIX,TANIMEX,HOSE,Tài chính,2024,0.18971420376257228,-0.435693408297,,-0.9319929829052138,0.4904632301656567
TLD,ĐT XD và PT Đô thị Thăng Long,HOSE,Tài chính,2020,-0.13289153409154128,-0.3690327166680132,,-1.009046212691334,-0.6263484287285582
TLD,ĐT XD và PT Đô thị Thăng Long,HOSE,Tài chính,2021,-0.13770002674146142,-0.5286054037505946,0.5549521775573114,-1.104539724544019,-0.35451991233907537
TLD,ĐT XD và PT Đô thị Thăng Long,HOSE,Tài chính,2022,0.09323207405464723,-0.40473762182376954,0.4053032920839157,-0.8276180988542506,-0.17865952127366322
TLD,ĐT XD và PT Đô thị Thăng Long,HOSE,Tài chính,2023,-0.1466744948953888,-0.4962450877340619,0.09611739109663224,-0.8507400230593783,-0.432987839309431
TLD,ĐT XD và PT Đô thị Thăng Long,HOSE,Tài chính,2024,-0.08498035988132897,-0.46880409789637756,0.6209950840362397,-0.7319784940514696,0.010033636939570885
TLG,Tập đoàn Thiên Long,HOSE,Hàng Tiêu dùng,2020,0.9118146329410477,-0.4312221399480485,,0.05878465652321942,0.3300747367614488
TLG,Tập đoàn Thiên Long,HOSE,Hàng Tiêu dùng,2021,0.28606266685344084,-0.507649352625829,-0.1893000276198752,0.03478758376094519,0.5177346092525402
TLG,Tập đoàn Thiên Long,HOSE,Hàng Tiêu dùng,2022,0.1683894006527583,-0.3882980197453534,-0.012328631285399263,0.10235889067666143,0.5796018409128856
TLG,Tập đoàn Thiên Long,HOSE,Hàng Tiêu dùng,2023,0.07844607073964192,-0.03356648713616278,0.07781638376431639,0.09277522672262223,0.6183000826471128
TLG,Tập đoàn Thiên Long,HOSE,Hàng Tiêu dùng,2024,0.0248323016949371,-0.1786870121482839,-0.016360690374092213,0.15531985255063338,0.6659414081785577
TLH,Thép Tiến Lên,HOSE,Nguyên vật liệu,2020,-0.23957751427813903,0.42504579593504144,,0.4754696336018337,-0.2866367405130979
TLH,Thép Tiến Lên,HOSE,Nguyên vật liệu,2021,-0.34006720933128154,0.017271720115407525,-0.003348321709381444,0.5434566993991277,0.5056295521557307
TLH,Thép Tiến Lên,HOSE,Nguyên vật liệu,2022,-0.31979465144046637,-0.07854048098818739,-0.014189458302901359,0.5322850782335729,-0.26201777671233795
TLH,Thép Tiến Lên,HOSE,Nguyên vật liệu,2023,-0.3920927086648162,-0.022575930215515027,0.08976252240282293,0.6203726435366255,-0.2746337054583492
TLH,Thép Tiến Lên,HOSE,Nguyên vật liệu,2024,-0.4045852308823837,0.17858363495798923,0.16649958634024278,0.5419208027875382,-2.5476819822532373
TMP,Thủy điện Thác Mơ,HOSE,Tiện ích Cộng đồng,2020,1.2333647720828875,-0.39820407905158917,,-0.3590691569873945,0.6042521456856271
TMP,Thủy điện Thác Mơ,HOSE,Tiện ích Cộng đồng,2021,0.9183858844430342,-0.5599372673990879,-0.5425029998229757,-0.26990352277189744,1.3078245447373567
TMP,Thủy điện Thác Mơ,HOSE,Tiện ích Cộng đồng,2022,0.36659301471661426,-0.4344441875141895,-0.6233237936862756,-0.182571951762929,1.6290546835301558
TMP,Thủy điện Thác Mơ,HOSE,Tiện ích Cộng đồng,2023,0.5628900217326464,-0.28136173731837566,-1.494477254414608,-0.2820931501804428,1.702467200374217
TMP,Thủy điện Thác Mơ,HOSE,Tiện ích Cộng đồng,2024,0.333528241673982,-0.3876373771778539,-1.1684150726048594,-0.30616947637118397,1.134344311818536
TMS,Transimex,HOSE,Công nghiệp,2020,-0.24177291480186272,-0.29670865065785473,,0.8038615512320773,0.21336323151120126
TMS,Transimex,HOSE,Công nghiệp,2021,-0.06255218017808671,-0.2351608625472827,0.10601423161216564,1.0664046804163085,0.5128223886440487
TMS,Transimex,HOSE,Công nghiệp,2022,0.04726768852366655,-0.32913347228974743,-0.08663629821479824,0.8180007509677008,0.3551887938786093
TMS,Transimex,HOSE,Công nghiệp,2023,-0.14192391841978533,-0.23525171394820346,-0.2824648221221891,0.8002120318688137,-0.338250582690351
TMS,Transimex,HOSE,Công nghiệp,2024,-0.27551031118491043,-0.2912348973525032,-0.4205505861913325,0.8548359768031196,-0.2912883536635431
TMT,Ô tô TMT,HOSE,Hàng Tiêu dùng,2020,-0.7191941948017977,0.21486903759458686,,-0.20966806617694972,-0.780135645806472
TMT,Ô tô TMT,HOSE,Hàng Tiêu dùng,2021,-0.4353565350494208,4.367766698712394,-0.39084383822288243,0.10509691234951898,-0.4641113963931714
TMT,Ô tô TMT,HOSE,Hàng Tiêu dùng,2022,-0.572611612173045,-0.6240110580238865,-0.05072690202618949,0.12488516539430083,-0.14376444033631022
TMT,Ô tô TMT,HOSE,Hàng Tiêu dùng,2023,-0.5515909759595502,0.21606756958610518,0.47688998264785293,-0.09929828178148148,-0.3615789268367065
TMT,Ô tô TMT,HOSE,Hàng Tiêu dùng,2024,-0.31573282341712644,2.945542670875184,0.722654132958841,-0.3086519827837805,-3.89649102356753
TN1,TNS Holdings,HOSE,Tài chính,2020,-0.2681319599281451,0.0763069518841095,,-0.49439281523456774,0.41865234712289423
TN1,TNS Holdings,HOSE,Tài chính,2021,-0.23494894466241026,-0.3346952099040578,0.24107835097185468,-0.6071696813937366,0.06463965250433741
TN1,TNS Holdings,HOSE,Tài chính,2022,0.9819104866559739,0.13442146262868615,0.49304306356102007,-0.5117579076227549,0.10944450309039333
TN1,Rox Key Holdings,HOSE,Tài chính,2023,0.13889741503329495,-0.20269727363291767,0.6501839320617018,-0.39821756365859695,-0.02237289839220862
TN1,Rox Key Holdings,HOSE,Tài chính,2024,-0.08728121729203779,0.7589424640432569,0.4824053595018971,-0.363210202620737,0.0759318918720024
TNA,XNK Thiên Nam,HOSE,Nguyên vật liệu,2020,-0.28028516434868994,0.5830044976271382,,0.4571087157906957,-0.2926603877812306
TNA,XNK Thiên Nam,HOSE,Nguyên vật liệu,2021,-0.3347298160920333,0.8982188010369921,0.4573534220599953,0.3803488886481629,-0.884527698067974
TNA,XNK Thiên Nam,HOSE,Nguyên vật liệu,2022,-0.3306472236576334,0.9680689470982663,0.2426119397729427,0.43366335936382006,-0.22855905511422814
TNC,Cao su Thống Nhất,HOSE,Nguyên vật liệu,2020,0.9972521668760356,-0.43424621415520503,,-1.6253290141504022,2.356130078160991
TNC,Cao su Thống Nhất,HOSE,Nguyên vật liệu,2021,0.23948173235395273,-0.5022726396667381,-0.4523720680907422,-1.483783674890934,1.4798486356686047
TNC,Cao su Thống Nhất,HOSE,Nguyên vật liệu,2022,0.0046161592910799465,-0.4233521047167822,-0.440703479343677,-1.5629842930870954,1.3046262336572594
TNC,Cao su Thống Nhất,HOSE,Nguyên vật liệu,2023,0.4398292703747699,-0.2866975090824999,-0.0934910643022633,-1.4874837140862613,0.9804657352521774
TNC,Cao su Thống Nhất,HOSE,Nguyên vật liệu,2024,0.25021431618504214,-0.4659568052408204,-0.18393956368465353,-1.3609931178811066,0.5511749551378257
TNH,Bệnh viện Quốc tế Thái Nguyên,HOSE,Dược phẩm và Y tế,2020,-0.6109114145764871,-0.2621111739132895,,-0.7160183781737774,1.0473510648691173
TNH,Bệnh viện Quốc tế Thái Nguyên,HOSE,Dược phẩm và Y tế,2021,-0.3147219749340457,-0.2581983897118046,-0.011427559838053492,-0.5895583546105457,1.44992327373484
TNH,Bệnh viện Quốc tế Thái Nguyên,HOSE,Dược phẩm và Y tế,2022,-0.7395456145775111,-0.4180927653368154,-0.39103816740963515,-0.5720863650029157,1.0323071922919749
TNH,Tập đoàn Bệnh viện TNH,HOSE,Dược phẩm và Y tế,2023,0.6991622892585673,-0.26769879229109567,-1.2682516350739796,-0.5560356760400493,0.4973192578022325
TNH,Tập đoàn Bệnh viện TNH,HOSE,Dược phẩm và Y tế,2024,-0.01623080161778287,0.025514434661275065,-1.532297850224308,-0.5029032818134657,-0.5748803994774754
TNI,Tập đoàn Thành Nam,HOSE,Nguyên vật liệu,2020,-0.14214814666944464,-0.21225790752932197,,-0.1988957245877434,-0.5984882144035244
TNI,Tập đoàn Thành Nam,HOSE,Nguyên vật liệu,2021,-0.2634631343973495,-0.05968315251573542,0.8265669223339027,-0.1919527118494863,-1.8045304428525413
TNI,Tập đoàn Thành Nam,HOSE,Nguyên vật liệu,2022,-0.2652024603127821,-0.2031805644534795,0.0247571926193718,-0.35786486087436586,-0.2557196509139851
TNI,Tập đoàn Thành Nam,HOSE,Nguyên vật liệu,2023,-0.39932089957698885,-0.15985734088970346,-0.26754208148434133,-0.5948504826338803,-0.27901380381173063
TNI,Tập đoàn Thành Nam,HOSE,Nguyên vật liệu,2024,-0.3679365177514944,-0.28717434237164374,-0.08999056293265233,-0.4886117251904326,-0.7808843436493055
TNT,Tập đoàn TNT,HOSE,Nguyên vật liệu,2020,-0.07383068915510371,-0.5780223828148596,,-2.093837776483089,-1.0336562974659558
TNT,Tập đoàn TNT,HOSE,Nguyên vật liệu,2021,3.7674256519263327,-0.5468266227854574,1.4184161111951046,-0.7148715336010831,-0.47758692329623137
TNT,Tập đoàn TNT,HOSE,Nguyên vật liệu,2022,3.060656140716931,-0.6603962978415179,1.9372061188959275,-0.9918374860894354,-0.1882150787050286
TNT,Tập đoàn TNT,HOSE,Nguyên vật liệu,2023,2.3444332174773947,0.000802651577642228,1.3905364312333073,-0.45110792338765393,-0.11022184902739257
TNT,Tập đoàn TNT,HOSE,Nguyên vật liệu,2024,1.9953858647541665,-0.46843254552384417,1.4391911095658698,-0.6266064032445209,-0.46402531634753613
TPB,TPBank,HOSE,Ngân hàng,2020,,-0.4141291519706481,,-0.4222830221844097,
TPB,TPBank,HOSE,Ngân hàng,2021,,-0.3450874393313471,,-0.30546672630276395,
TPB,TPBank,HOSE,Ngân hàng,2022,,-0.31817068127436987,,-0.29846599329082085,
TPB,TPBank,HOSE,Ngân hàng,2023,,0.15606096321727797,,-0.31530011168933736,
TPB,TPBank,HOSE,Ngân hàng,2024,,0.02248087475616057,,-0.3249681155852909,
TPC,Nhựa Tân Đại Hưng,HOSE,Nguyên vật liệu,2020,-0.2431725233877604,0.06764795668406837,,-0.5228253258870851,-0.23606474728703133
TPC,Nhựa Tân Đại Hưng,HOSE,Nguyên vật liệu,2021,-0.3162005077956748,0.04529724690750583,-0.043756212862968116,-0.5333965516145253,-0.74574327627488
TPC,Nhựa Tân Đại Hưng,HOSE,Nguyên vật liệu,2022,-0.3127533262577251,-0.07366026108916837,0.08574332913003996,-0.6510798916407713,-0.10723270511753186
TPC,Nhựa Tân Đại Hưng,HOSE,Nguyên vật liệu,2023,-0.4019870168690665,-0.16111559011709356,0.3006976294122546,-0.9268548182990584,-1.3082658992605516
TPC,Nhựa Tân Đại Hưng,HOSE,Nguyên vật liệu,2024,-0.27866261517942886,0.2276692144860011,-0.22226921806514774,-0.9504733205608462,-0.2135842819375657
TRA,Traphaco,HOSE,Dược phẩm và Y tế,2020,-0.08354536587800754,-0.3018122613231063,,0.34120323329545277,0.705715533018159
TRA,Traphaco,HOSE,Dược phẩm và Y tế,2021,0.2142132687928319,-0.3166520939027131,0.8119466949179777,0.43602179641354866,1.045336857464202
TRA,Traphaco,HOSE,Dược phẩm và Y tế,2022,0.5709422528835643,-0.5301657221221872,0.8525455374055501,0.5356430519978183,0.9774886191188167
TRA,Traphaco,HOSE,Dược phẩm và Y tế,2023,-0.10319097948964247,-0.18137637790613584,0.690285459747995,0.49671423567719886,0.9218328254605161
TRA,Traphaco,HOSE,Dược phẩm và Y tế,2024,-0.03376391614464672,-0.2633372204861058,0.8080485717641095,0.549392357428869,0.8948566651159308
TRC,Cao su Tây Ninh,HOSE,Nguyên vật liệu,2020,0.2065211336795568,-0.3490235673633223,,-0.41977153957630003,0.24178917692475957
TRC,Cao su Tây Ninh,HOSE,Nguyên vật liệu,2021,0.06374119706579155,-0.43836678088858533,-0.4943459733697959,-0.4036811079534721,0.09021498043432068
TRC,Cao su Tây Ninh,HOSE,Nguyên vật liệu,2022,-0.17364447546201725,-0.3803398883635825,-0.4118800259029099,-0.47026877263195854,0.17070997886136866
TRC,Cao su Tây Ninh,HOSE,Nguyên vật liệu,2023,0.05764245896424417,-0.2569636421611412,-0.37830384193939626,-0.4149699124834442,0.2597284082054269
TRC,Cao su Tây Ninh,HOSE,Nguyên vật liệu,2024,0.0818270007996446,-0.44305987307799793,-0.396908535788731,-0.2740624571196018,0.49450473221749996
TSC,Kỹ thuật NN Cần Thơ,HOSE,Nguyên vật liệu,2020,0.4141930815677341,-0.41907846670092397,,-0.34144123765504486,-0.46857340352960325
TSC,Kỹ thuật NN Cần Thơ,HOSE,Nguyên vật liệu,2021,0.009094381683518801,-0.4995099903844914,-0.6769830727296935,-0.2883501076157484,0.20700408177301333
TSC,Kỹ thuật NN Cần Thơ,HOSE,Nguyên vật liệu,2022,0.2907131259600283,-0.4393220488647347,-0.64316090635268,-0.18693705909331146,-0.45080696704684825
TSC,Kỹ thuật NN Cần Thơ,HOSE,Nguyên vật liệu,2023,0.054251144102801484,-0.2516130544081962,-0.4852094853244594,-0.3299038745369791,-0.37103025960561764
TSC,Kỹ thuật NN Cần Thơ,HOSE,Nguyên vật liệu,2024,0.00655378226796427,-0.39762578781893515,-0.4580481017496139,-0.22605365950091572,-0.36114083970654476
TTA,XD và PT Trường Thành,HOSE,Tiện ích Cộng đồng,2020,-0.6518885765607677,1.030199368410478,,-0.029941033598217343,-0.04341326723545406
TTA,XD và PT Trường Thành,HOSE,Tiện ích Cộng đồng,2021,-0.7386572689269046,0.1498048932560854,,-0.011716702487526709,-0.4461626096105005
TTA,XD và PT Trường Thành,HOSE,Tiện ích Cộng đồng,2022,-0.6182170018860401,0.10743860170736082,,-0.03567382080514733,-0.26955947562389637
TTA,XD và PT Trường Thành,HOSE,Tiện ích Cộng đồng,2023,-0.8272526835367633,0.4602068544539084,,-0.128886582045108,-0.49554304830129214
TTA,XD và PT Trường Thành,HOSE,Tiện ích Cộng đồng,2024,-0.5551949717324686,-0.19012217858907554,,-0.07262043020882972,0.18245034415639097
TTB,Tập đoàn Tiến Bộ,HOSE,Công nghiệp,2020,-0.3814102814776434,-1.02646031169503,,-0.19307650347738928,-0.33035298076554626
TTB,Tập đoàn Tiến Bộ,HOSE,Công nghiệp,2021,-0.36661438950067304,0.03785641967856594,-0.00567080048495551,0.05263245242933792,-0.6646479854748071
TTB,Tập đoàn Tiến Bộ,HOSE,Công nghiệp,2022,-0.4158586139611608,-0.8183665002208982,-0.1510792630333157,0.11993800698720547,-0.37784761578058407
TTE,ĐT Năng lượng Trường Thịnh,HOSE,Tiện ích Cộng đồng,2020,-0.5406954188730356,0.42714502995007897,,-1.0405816502408518,-1.8241675777745006
TTE,ĐT Năng lượng Trường Thịnh,HOSE,Tiện ích Cộng đồng,2021,0.025017566951283727,2.412938064292411,,-1.001016278335372,-0.41460964432337283
TTE,ĐT Năng lượng Trường Thịnh,HOSE,Tiện ích Cộng đồng,2022,-0.7256318905465989,0.4826925344246828,,-0.9746461432393871,-0.6675837216527052
TTE,ĐT Năng lượng Trường Thịnh,HOSE,Tiện ích Cộng đồng,2023,-0.3390283040851267,0.45183627970283335,,-1.0324670298675687,-1.0632971897568646
TTE,ĐT Năng lượng Trường Thịnh,HOSE,Tiện ích Cộng đồng,2024,-0.661838306920012,-0.020733139783218252,,-1.1352759342462448,-1.0936952884101854
TTF,Gỗ Trường Thành,HOSE,Nguyên vật liệu,2020,-0.35727120641028837,-3.117390759403138,,0.010415707865520332,-0.6093288209117221
TTF,Gỗ Trường Thành,HOSE,Nguyên vật liệu,2021,-0.3476970551614773,3.592688032642127,-0.3502183943204601,0.10517622259651217,-1.0054161574887843
TTF,Gỗ Trường Thành,HOSE,Nguyên vật liệu,2022,-0.30322547726488,3.6538268281400255,-0.19201657571672906,0.10294995466872654,-0.2831929082996877
TTF,Gỗ Trường Thành,HOSE,Nguyên vật liệu,2023,-0.4220603363420199,2.166300562990442,-0.3131591482728898,0.042610277682409825,-1.5053675167627727
TTF,Gỗ Trường Thành,HOSE,Nguyên vật liệu,2024,-0.3667461421576778,2.9168517153918527,-0.33581555087718,-0.04807971742791067,-0.36850327163189384
TV2,Tư vấn XD Điện 2,HOSE,Công nghiệp,2020,-0.2850636097875358,0.12774548599977892,,0.7357311626906686,0.3733198128674089
TV2,Tư vấn XD Điện 2,HOSE,Công nghiệp,2021,-0.2922725874044692,0.4790275666434581,-0.15977326164283429,0.7948195345619998,0.3189142563641007
TV2,Tư vấn XD Điện 2,HOSE,Công nghiệp,2022,-0.36507859638356993,0.031435438966883646,-0.29495273778449116,0.2489879830296412,-0.2586112024216356
TV2,Tư vấn XD Điện 2,HOSE,Công nghiệp,2023,-0.3500194866197855,-0.12209468170938959,-0.3309601091461448,0.1279481997095813,-0.37826332543659563
TV2,Tư vấn XD Điện 2,HOSE,Công nghiệp,2024,-0.3671662871731927,-0.2725325455900581,-0.2823060483617189,0.11098717964634267,-0.2247578060756955
TVB,Chứng khoán Trí Việt,HOSE,Tài chính,2020,0.6880211341577103,-0.31033318598640963,,-1.1080596616609553,0.6554966988879779
TVB,Chứng khoán Trí Việt,HOSE,Tài chính,2021,0.6840651116967175,-0.5529793336852692,,-0.7082251498492935,1.1762057361391938
TVB,Chứng khoán Trí Việt,HOSE,Tài chính,2022,0.6477294371505691,-0.4389035450732456,,-1.0840581482910163,-0.16912213204070306
TVB,Chứng khoán Trí Việt,HOSE,Tài chính,2023,5.870682743017999,-0.5911600005448471,,-1.0656657660271323,0.351149447901379
TVB,Chứng khoán Trí Việt,HOSE,Tài chính,2024,4.7940101126052665,-0.586923073982827,,-0.9810159793420283,0.5693387871479789
TVS,Chứng khoán Thiên Việt,HOSE,Tài chính,2020,-0.5333378265626129,0.16343289565610528,,-0.19593263856700321,0.5878569878047638
TVS,Chứng khoán Thiên Việt,HOSE,Tài chính,2021,-0.6401067939921917,0.5031453655197903,,0.04038113350486089,0.7090154158991641
TVS,Chứng khoán Thiên Việt,HOSE,Tài chính,2022,-0.5507057467181448,0.7165433271836428,,0.1331767691006947,-0.19819754451008934
TVS,Chứng khoán Thiên Việt,HOSE,Tài chính,2023,-0.2651673703397583,0.7606862926986939,,0.3867937028950618,0.12668447564205623
TVS,Chứng khoán Thiên Việt,HOSE,Tài chính,2024,-0.21225810004725423,0.4174905432107846,,0.09038370224229955,0.2076779807039548
TVT,May Việt Thắng,HOSE,Hàng Tiêu dùng,2020,-0.391137166647997,0.232122075455458,,-0.20767977367191065,-0.09716970568621146
TVT,May Việt Thắng,HOSE,Hàng Tiêu dùng,2021,-0.2794129716578752,-0.029123526550975096,-0.26619941276607784,-0.38921254119738957,0.08775668581595353
TVT,May Việt Thắng,HOSE,Hàng Tiêu dùng,2022,-0.26981548554706586,0.4056963774656007,-0.30946075717195326,-0.27841149835235196,-0.09954312462068786
TVT,May Việt Thắng,HOSE,Hàng Tiêu dùng,2023,-0.3558703789724473,0.05659509250640836,-0.06554876988645143,-0.4052872161486609,-0.29950028012414304
TVT,May Việt Thắng,HOSE,Hàng Tiêu dùng,2024,-0.2908328810036475,0.15116385763418028,0.007289403178144412,-0.44556880691711886,-0.23432577623511874
TYA,Dây và Cáp điện Taya,HOSE,Công nghiệp,2020,-0.20017283490553725,-0.22401086230343908,,0.012585485924714729,0.22903864276650135
TYA,Dây và Cáp điện Taya,HOSE,Công nghiệp,2021,-0.2780080996880563,0.14503772175083945,0.3948464152929018,0.1393567726138876,0.06579517897967395
TYA,Dây và Cáp điện Taya,HOSE,Công nghiệp,2022,-0.3299823894775496,0.2829565124540986,0.3693782252523063,0.015581187351542819,-0.17343708559343693
TYA,Dây và Cáp điện Taya,HOSE,Công nghiệp,2023,-0.3494697754932841,-0.07622851701880898,0.4109968541787143,-0.11918495395030995,-0.6907638044795391
TYA,Dây và Cáp điện Taya,HOSE,Công nghiệp,2024,-0.39744965369061663,-0.03176103573048392,0.3289009248256243,-0.004325655035257225,0.14410060142303374
UIC,Phát triển Nhà và Đô thị IDICO,HOSE,Công nghiệp,2020,-0.36075645598313316,-0.26522954034065543,,-0.05753674467286091,0.49814145612077537
UIC,Phát triển Nhà và Đô thị IDICO,HOSE,Công nghiệp,2021,-0.2504703798503662,-0.36752772819130153,2.2416460559447557,-0.18702459049342213,0.5491098745799922
UIC,Phát triển Nhà và Đô thị IDICO,HOSE,Công nghiệp,2022,-0.12235170206931817,-0.32835855700355326,1.9223128755968482,-0.20179787015512307,0.24873454307974788
UIC,Phát triển Nhà và Đô thị IDICO,HOSE,Tiện ích Cộng đồng,2023,0.1440470613752993,-0.26166083986998984,0.9268685477270339,-0.38644725069277497,-0.271553405835054
UIC,Phát triển Nhà và Đô thị IDICO,HOSE,Tiện ích Cộng đồng,2024,-0.16880809930567764,-0.3291668573758542,0.7787776054744088,-0.22962530626695862,-0.015937744774434454
VAF,Phân lân Văn Điển,HOSE,Nguyên vật liệu,2020,0.006895174625688047,-0.33226223153406037,,-0.6367911652470425,-0.24295462596352213
VAF,Phân lân Văn Điển,HOSE,Nguyên vật liệu,2021,0.08355244603833045,-0.3533849895536872,1.1089439799280387,-0.5933236136734075,-0.542011666099802
VAF,Phân lân Văn Điển,HOSE,Nguyên vật liệu,2022,0.04383781243939038,-0.37643231365791296,0.5618570929641931,-0.7065682909958295,0.1176892461685346
VAF,Phân lân Văn Điển,HOSE,Nguyên vật liệu,2023,0.09301352836044458,-0.23297964606595634,1.1271162633278446,-0.6159398915432132,0.5675581975937848
